item_name,thumb,url_name,id,avg_price
Nova Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,nova_prime_chassis_blueprint,54a73e65e779893a797fff69,68
Valkyr Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,valkyr_prime_chassis_blueprint,58358a092c2ada0047b386f8,67
Octavia Prime Blueprint,sub_icons/blueprint_128x128.png,octavia_prime_blueprint,6036214f0a372600fd5614cf,61
Atlas Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,atlas_prime_neuroptics_blueprint,5d9385b27ea27b0a28fd75bb,56
Hydroid Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,hydroid_prime_systems_blueprint,59a48b625cd9938cfede703b,51
Nyx Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,nyx_prime_neuroptics_blueprint,54a73e65e779893a797fff71,50
Equinox Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,equinox_prime_systems_blueprint,5ca28670fc2db2035eae05a0,50
Gara Prime Blueprint,sub_icons/blueprint_128x128.png,gara_prime_blueprint,60ad4a1bf1904300d012c6ff,49
Limbo Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,limbo_prime_chassis_blueprint,5b2987abeb069f053623427a,49
Saryn Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,saryn_prime_chassis_blueprint,56c3bbe45d2f0202da32e93e,48
Mag Prime Blueprint,sub_icons/blueprint_128x128.png,mag_prime_blueprint,54a73e65e779893a797fff82,47
Garuda Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,garuda_prime_systems_blueprint,6242037666a58f0108c3d486,46
Frost Prime Blueprint,sub_icons/blueprint_128x128.png,frost_prime_blueprint,54a73e65e779893a797fff80,46
Ember Prime Blueprint,sub_icons/blueprint_128x128.png,ember_prime_blueprint,54a73e65e779893a797fff81,45
Wukong Prime Blueprint,sub_icons/blueprint_128x128.png,wukong_prime_blueprint,5d21ce46f4604c012d1e0c12,44
Zephyr Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,zephyr_prime_systems_blueprint,5ab1570db2b6a8044d5137c4,44
Vauban Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,vauban_prime_systems_blueprint,573d0efa336297b2dfca2909,42
Ash Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,ash_prime_systems_blueprint,559daaafe779897b399db0fd,41
Loki Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,loki_prime_systems_blueprint,54a73e65e779893a797fff74,40
Mirage Prime Blueprint,sub_icons/blueprint_128x128.png,mirage_prime_blueprint,5a2feeb2c2c9e90cbdaa23d4,40
Mesa Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,mesa_prime_neuroptics_blueprint,5c182b739603780081b09a54,39
Titania Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,titania_prime_systems_blueprint,5e839494267539077b0dd6b0,38
Vauban Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,vauban_prime_neuroptics_blueprint,573b7fc80ec44a47787a690f,37
Ivara Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,ivara_prime_chassis_blueprint,5df8b0ab1456970087cd9b02,36
Inaros Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,inaros_prime_neuroptics_blueprint,5f0deab69f527b024d48f057,36
